[NanoDet][07-10 14:52:36]INFO: Setting up data...
[NanoDet][07-10 14:53:30]INFO: Creating model...
[NanoDet][07-10 14:53:32]INFO: Weight Averaging is enabled
[NanoDet][07-10 15:32:52]INFO: Train|Epoch3/80|Iter3350(909/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3311| loss_bbox:0.4629| loss_dfl:0.2142| aux_loss_qfl:0.3196| aux_loss_bbox:0.4154| aux_loss_dfl:0.2002| 
[NanoDet][07-10 15:33:25]INFO: Train|Epoch3/80|Iter3400(959/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3289| loss_bbox:0.4162| loss_dfl:0.1975| aux_loss_qfl:0.3075| aux_loss_bbox:0.3655| aux_loss_dfl:0.1857| 
[NanoDet][07-10 15:33:59]INFO: Train|Epoch3/80|Iter3450(1009/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3267| loss_bbox:0.4271| loss_dfl:0.2070| aux_loss_qfl:0.3131| aux_loss_bbox:0.3866| aux_loss_dfl:0.1950| 
[NanoDet][07-10 15:34:33]INFO: Train|Epoch3/80|Iter3500(1059/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3044| loss_bbox:0.4871| loss_dfl:0.2060| aux_loss_qfl:0.2902| aux_loss_bbox:0.4579| aux_loss_dfl:0.1964| 
[NanoDet][07-10 15:35:07]INFO: Train|Epoch3/80|Iter3550(1109/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3157| loss_bbox:0.4714| loss_dfl:0.2136| aux_loss_qfl:0.2869| aux_loss_bbox:0.4163| aux_loss_dfl:0.1967| 
[NanoDet][07-10 15:35:43]INFO: Train|Epoch3/80|Iter3600(1159/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3399| loss_bbox:0.4534| loss_dfl:0.2144| aux_loss_qfl:0.3251| aux_loss_bbox:0.4204| aux_loss_dfl:0.2053| 
[NanoDet][07-10 15:36:25]INFO: Train|Epoch3/80|Iter3650(1209/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3334| loss_bbox:0.4387| loss_dfl:0.2076| aux_loss_qfl:0.3082| aux_loss_bbox:0.3905| aux_loss_dfl:0.1937| 
[NanoDet][07-10 15:37:04]INFO: Train|Epoch4/80|Iter3700(38/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3423| loss_bbox:0.4649| loss_dfl:0.2200| aux_loss_qfl:0.3381| aux_loss_bbox:0.4270| aux_loss_dfl:0.2109| 
[NanoDet][07-10 15:37:38]INFO: Train|Epoch4/80|Iter3750(88/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3574| loss_bbox:0.4329| loss_dfl:0.2077| aux_loss_qfl:0.3295| aux_loss_bbox:0.3940| aux_loss_dfl:0.1958| 
[NanoDet][07-10 15:38:13]INFO: Train|Epoch4/80|Iter3800(138/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3347| loss_bbox:0.4432| loss_dfl:0.2145| aux_loss_qfl:0.3261| aux_loss_bbox:0.4109| aux_loss_dfl:0.2058| 
[NanoDet][07-10 15:38:47]INFO: Train|Epoch4/80|Iter3850(188/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3331| loss_bbox:0.4090| loss_dfl:0.2013| aux_loss_qfl:0.3010| aux_loss_bbox:0.3754| aux_loss_dfl:0.1916| 
[NanoDet][07-10 15:39:21]INFO: Train|Epoch4/80|Iter3900(238/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3273| loss_bbox:0.5005| loss_dfl:0.2298| aux_loss_qfl:0.3181| aux_loss_bbox:0.4390| aux_loss_dfl:0.2184| 
[NanoDet][07-10 15:39:56]INFO: Train|Epoch4/80|Iter3950(288/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.2983| loss_bbox:0.4328| loss_dfl:0.1920| aux_loss_qfl:0.2776| aux_loss_bbox:0.3769| aux_loss_dfl:0.1805| 
[NanoDet][07-10 15:40:29]INFO: Train|Epoch4/80|Iter4000(338/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3379| loss_bbox:0.4324| loss_dfl:0.2092| aux_loss_qfl:0.3261| aux_loss_bbox:0.3869| aux_loss_dfl:0.1996| 
[NanoDet][07-10 15:41:03]INFO: Train|Epoch4/80|Iter4050(388/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3147| loss_bbox:0.4444| loss_dfl:0.2119| aux_loss_qfl:0.2946| aux_loss_bbox:0.3969| aux_loss_dfl:0.2010| 
[NanoDet][07-10 15:41:38]INFO: Train|Epoch4/80|Iter4100(438/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3258| loss_bbox:0.4448| loss_dfl:0.2219| aux_loss_qfl:0.3127| aux_loss_bbox:0.4039| aux_loss_dfl:0.2121| 
[NanoDet][07-10 15:42:13]INFO: Train|Epoch4/80|Iter4150(488/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3243| loss_bbox:0.4149| loss_dfl:0.2065| aux_loss_qfl:0.3038| aux_loss_bbox:0.3741| aux_loss_dfl:0.1958| 
[NanoDet][07-10 15:42:48]INFO: Train|Epoch4/80|Iter4200(538/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3121| loss_bbox:0.3806| loss_dfl:0.2008| aux_loss_qfl:0.2845| aux_loss_bbox:0.3384| aux_loss_dfl:0.1901| 
[NanoDet][07-10 15:43:24]INFO: Train|Epoch4/80|Iter4250(588/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3638| loss_bbox:0.4594| loss_dfl:0.2082| aux_loss_qfl:0.3318| aux_loss_bbox:0.4266| aux_loss_dfl:0.1954| 
[NanoDet][07-10 15:44:00]INFO: Train|Epoch4/80|Iter4300(638/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3083| loss_bbox:0.4346| loss_dfl:0.2007| aux_loss_qfl:0.2874| aux_loss_bbox:0.4059| aux_loss_dfl:0.1929| 
[NanoDet][07-10 15:44:34]INFO: Train|Epoch4/80|Iter4350(688/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3361| loss_bbox:0.4741| loss_dfl:0.2184| aux_loss_qfl:0.3063| aux_loss_bbox:0.4290| aux_loss_dfl:0.2074| 
[NanoDet][07-10 15:45:08]INFO: Train|Epoch4/80|Iter4400(738/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3439| loss_bbox:0.4247| loss_dfl:0.2043| aux_loss_qfl:0.3182| aux_loss_bbox:0.3728| aux_loss_dfl:0.1914| 
[NanoDet][07-10 15:45:42]INFO: Train|Epoch4/80|Iter4450(788/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3357| loss_bbox:0.4478| loss_dfl:0.2186| aux_loss_qfl:0.3247| aux_loss_bbox:0.4033| aux_loss_dfl:0.2069| 
[NanoDet][07-10 15:46:17]INFO: Train|Epoch4/80|Iter4500(838/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3483| loss_bbox:0.4851| loss_dfl:0.2265| aux_loss_qfl:0.3331| aux_loss_bbox:0.4414| aux_loss_dfl:0.2157| 
[NanoDet][07-10 15:46:54]INFO: Train|Epoch4/80|Iter4550(888/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3291| loss_bbox:0.4517| loss_dfl:0.2139| aux_loss_qfl:0.3016| aux_loss_bbox:0.4091| aux_loss_dfl:0.2027| 
[NanoDet][07-10 15:47:28]INFO: Train|Epoch4/80|Iter4600(938/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3125| loss_bbox:0.4038| loss_dfl:0.2005| aux_loss_qfl:0.2963| aux_loss_bbox:0.3618| aux_loss_dfl:0.1901| 
[NanoDet][07-10 15:48:03]INFO: Train|Epoch4/80|Iter4650(988/1221)| mem:8.6G| lr:1.00e-03| loss_qfl:0.3290| loss_bbox:0.4761| loss_dfl:0.2122| aux_loss_qfl:0.3148| aux_loss_bbox:0.4222| aux_loss_dfl:0.1992| 
